DATAFLOW,LAST UPDATE,freq,unit,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2010,4098.23,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2011,4161.95,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2012,4205.16,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2013,4224.06,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2014,4266.24,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2015,4291.97,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2016,4348.16,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2017,4420.12,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2018,4498.65,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2019,4549.87,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2020,4475.28,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2021,4565.57,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2022,4690.42,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2023,4728.23,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Austria,2024,4731.97,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,1995,3868.80,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,1996,3879.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,1997,3905.40,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,1998,3974.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,1999,4028.70,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2000,4109.70,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2001,4166.10,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2002,4175.50,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2003,4171.70,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2004,4212.90,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2005,4273.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2006,4321.40,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2007,4393.50,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2008,4471.70,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2009,4465.80,b,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2010,4496.90,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2011,4552.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2012,4563.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2013,4552.80,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2014,4569.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2015,4607.60,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2016,4665.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2017,4734.90,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2018,4804.50,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2019,4880.40,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2020,4875.10,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2021,4957.40,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2022,5052.90,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2023,5091.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Belgium,2024,5103.90,p,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,1995,3518.57,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,1996,3614.98,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,1997,3503.91,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,1998,3467.92,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,1999,3318.15,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2000,3239.20,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2001,3214.74,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2002,3222.12,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2003,3317.39,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2004,3403.40,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2005,3495.27,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2006,3612.04,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2007,3726.74,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2008,3814.65,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2009,3749.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2010,3603.89,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2011,3524.55,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2012,3436.39,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2013,3421.58,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2014,3434.17,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2015,3446.21,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2016,3463.35,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2017,3525.35,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2018,3521.64,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2019,3467.68,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2020,3406.13,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2021,3408.42,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2022,3444.40,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2023,3481.41,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Bulgaria,2024,3518.68,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,1995,3915.58,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,1996,3904.66,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,1997,3898.97,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,1998,3950.72,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,1999,3982.88,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2000,4021.79,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2001,4088.69,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2002,4117.91,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2003,4103.22,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2004,4114.56,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2005,4144.66,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2006,4234.93,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2007,4344.27,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2008,4448.26,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2009,4469.11,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2010,4481.71,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2011,4597.58,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2012,4679.47,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2013,4736.05,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2014,4825.25,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2015,4899.15,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2016,4967.27,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2017,5012.55,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2018,5064.55,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2019,5101.73,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2020,5076.21,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2021,5108.49,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2022,5185.38,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2023,5301.75,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Switzerland,2024,5340.37,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,1995,295.94,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,1996,297.51,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,1997,299.33,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,1998,304.02,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,1999,309.64,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2000,314.76,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2001,321.57,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2002,328.30,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2003,340.11,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2004,353.61,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2005,366.46,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2006,373.25,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2007,389.78,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2008,403.51,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2009,403.64,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2010,406.14,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2011,407.26,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2012,392.81,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2013,370.85,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2014,363.41,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2015,369.12,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2016,386.31,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2017,407.14,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2018,431.45,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2019,452.13,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2020,450.45,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2021,463.73,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2022,482.51,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2023,496.56,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Cyprus,2024,506.70,p,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,1995,5105.54,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,1996,5131.99,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,1997,5095.99,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,1998,5007.59,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,1999,4899.70,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2000,4859.34,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2001,4846.39,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2002,4876.77,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2003,4838.06,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2004,4828.89,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2005,4922.64,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2006,4988.98,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2007,5093.14,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2008,5204.08,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2009,5110.10,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2010,5057.24,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2011,5031.90,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2012,5058.26,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2013,5076.92,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2014,5103.97,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2015,5175.09,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2016,5228.53,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2017,5298.12,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2018,5359.13,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2019,5351.37,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2020,5227.23,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2021,5279.24,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2022,5333.08,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2023,5418.49,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Czechia,2024,5450.85,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1991,38873.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1992,38362.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1993,37865.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1994,37881.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1995,38046.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1996,38062.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1997,38045.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1998,38500.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,1999,39125.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2000,39976.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2001,39865.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2002,39674.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2003,39246.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2004,39370.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2005,39322.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2006,39608.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2007,40281.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2008,40851.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2009,40903.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2010,41099.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2011,41570.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2012,42065.00,,
ESTAT:NAMA_10_PE(1.0),27/10/25 23:00:00,Annual,Thousand persons,Total employment domestic concept,Germany,2013,42378.00,,
